account_id,customer_id,branch_id,account_type,open_date,status
ACC002937,CUST00155,BR010,chequing,2024-05-25,active
ACC002938,CUST01501,BR015,savings,2023-02-13,active
ACC002939,CUST01522,BR004,credit,2024-09-27,active
ACC002940,CUST00521,BR015,chequing,2025-08-21,active
ACC002941,CUST01418,BR008,savings,2025-01-03,active
ACC002942,CUST00249,BR015,savings,2025-06-04,active
ACC002943,CUST00356,BR009,credit,2023-09-27,dormant
ACC002944,CUST00839,BR004,chequing,2025-05-31,active
ACC002945,CUST00841,BR003,chequing,2025-01-16,closed
ACC002946,CUST01467,BR007,chequing,2024-10-09,active
ACC002947,CUST01790,BR013,chequing,2025-07-27,active
ACC002948,CUST00150,BR006,chequing,2024-08-15,active
ACC002949,CUST00644,BR010,credit,2025-02-28,active
ACC002950,CUST00735,BR011,credit,2025-05-10,active
ACC002951,CUST00944,BR015,chequing,2024-09-18,active
ACC002952,CUST00442,BR012,savings,2023-02-19,closed
ACC002953,CUST01035,BR001,credit,2023-03-19,active
ACC002954,CUST00162,BR015,savings,2025-05-05,active
ACC002955,CUST01740,BR001,credit,2024-03-19,active
ACC002956,CUST00995,BR014,credit,2025-12-10,active
ACC002957,CUST00202,BR009,credit,2024-02-29,active
ACC002958,CUST01637,BR015,savings,2023-08-23,active
ACC002959,CUST00498,BR009,credit,2023-08-22,active
ACC002960,CUST01041,BR008,credit,2024-12-22,active
ACC002961,CUST01674,BR011,savings,2025-05-11,closed
ACC002962,CUST00094,BR006,credit,2023-03-14,active
ACC002963,CUST00782,BR006,savings,2023-11-25,active
ACC002964,CUST00361,BR009,chequing,2023-01-25,active
ACC002965,CUST00320,BR012,savings,2023-11-17,active
ACC002966,CUST01483,BR011,credit,2023-08-18,active
ACC002967,CUST01933,BR014,savings,2025-07-05,active
ACC002968,CUST00396,BR008,chequing,2024-12-21,active
ACC002969,CUST00037,BR008,credit,2024-04-02,active
ACC002970,CUST01459,BR013,chequing,2025-12-28,active
ACC002971,CUST01575,BR007,credit,2025-06-27,dormant
ACC002972,CUST01066,BR013,credit,2025-01-30,active
ACC002973,CUST00523,BR006,savings,2024-02-23,active
ACC002974,CUST01827,BR002,savings,2025-03-04,active
ACC002975,CUST01156,BR001,savings,2025-02-15,active
ACC002976,CUST01482,BR007,savings,2025-02-02,active
ACC002977,CUST01150,BR006,savings,2023-07-26,active
ACC002978,CUST00624,BR006,savings,2023-04-04,active
ACC002979,CUST01245,BR013,savings,2025-04-03,active
ACC002980,CUST00622,BR004,chequing,2025-10-28,active
ACC002981,CUST01282,BR011,savings,2024-03-05,active
ACC002982,CUST00301,BR001,credit,2023-03-08,active
ACC002983,CUST01084,BR014,savings,2025-05-27,active
ACC002984,CUST01620,BR004,chequing,2025-08-19,active
ACC002985,CUST00988,BR013,chequing,2023-02-07,active
ACC002986,CUST00204,BR007,savings,2025-09-12,active
ACC002987,CUST01604,BR003,savings,2023-08-09,active
ACC002988,CUST01122,BR008,credit,2023-11-11,active
ACC002989,CUST00212,BR003,savings,2023-04-28,active
ACC002990,CUST00768,BR014,savings,2024-11-21,active
ACC002991,CUST01348,BR001,savings,2024-08-28,active
ACC002992,CUST00065,BR009,credit,2023-03-16,active
ACC002993,CUST01201,BR015,credit,2024-03-03,active
ACC002994,CUST01016,BR007,credit,2025-07-27,active
ACC002995,CUST01045,BR008,chequing,2024-09-26,active
ACC002996,CUST00803,BR004,chequing,2024-02-19,active
ACC002997,CUST01581,BR005,chequing,2025-12-13,active
ACC002998,CUST01375,BR001,chequing,2023-03-03,active
ACC002999,CUST00597,BR004,savings,2023-11-19,active
ACC003000,CUST01267,BR015,chequing,2023-02-06,active
ACC003001,CUST01995,BR012,savings,2023-08-06,active
ACC003002,CUST01164,BR010,credit,2025-04-25,active
ACC003003,CUST00556,BR007,savings,2023-11-09,active
ACC003004,CUST01017,BR012,chequing,2025-01-05,active
ACC003005,CUST01241,BR013,savings,2023-11-18,active
ACC003006,CUST00318,BR008,savings,2025-04-07,active
ACC003007,CUST00340,BR003,chequing,2023-03-18,active
ACC003008,CUST01837,BR005,chequing,2025-02-01,active
ACC003009,CUST00959,BR008,chequing,2024-01-13,active
ACC003010,CUST01351,BR006,credit,2023-03-31,active
ACC003011,CUST00210,BR015,credit,2023-12-06,active
ACC003012,CUST01039,BR015,chequing,2024-11-20,active
ACC003013,CUST00825,BR007,chequing,2023-08-24,active
ACC003014,CUST00446,BR010,chequing,2025-09-26,active
ACC003015,CUST00602,BR013,savings,2025-09-22,active
ACC003016,CUST00069,BR010,credit,2025-02-20,active
ACC003017,CUST00853,BR002,savings,2023-10-15,active
ACC003018,CUST01253,BR006,credit,2024-07-31,active
ACC003019,CUST00319,BR001,chequing,2023-11-24,active
ACC003020,CUST00532,BR012,credit,2023-11-02,active
ACC003021,CUST01115,BR014,savings,2024-01-27,active
ACC003022,CUST00501,BR014,savings,2024-04-25,active
ACC003023,CUST00615,BR006,chequing,2024-04-08,closed
ACC003024,CUST01716,BR014,chequing,2025-12-27,active
ACC003025,CUST00313,BR007,credit,2025-02-18,active
ACC003026,CUST01664,BR002,savings,2023-09-06,active
ACC003027,CUST00510,BR011,credit,2025-04-17,active
ACC003028,CUST00175,BR001,savings,2025-07-19,closed
ACC003029,CUST01614,BR002,credit,2023-09-12,active
ACC003030,CUST01669,BR010,credit,2023-09-14,active
ACC003031,CUST01735,BR007,credit,2023-10-20,closed
ACC003032,CUST01488,BR008,savings,2024-03-08,active
ACC003033,CUST01985,BR001,chequing,2024-06-20,active
ACC003034,CUST00191,BR004,chequing,2025-11-22,active
ACC003035,CUST01934,BR014,credit,2023-08-01,active
ACC003036,CUST01944,BR006,chequing,2024-04-19,active
ACC003037,CUST01303,BR002,savings,2023-01-05,active
ACC003038,CUST00923,BR001,credit,2025-01-09,active
ACC003039,CUST01173,BR012,savings,2023-04-08,active
ACC003040,CUST01849,BR007,savings,2023-07-24,active
ACC003041,CUST01675,BR009,savings,2025-12-14,active
ACC003042,CUST00045,BR004,chequing,2024-06-21,active
ACC003043,CUST00725,BR013,savings,2024-07-10,active
ACC003044,CUST00257,BR013,chequing,2025-07-26,active
ACC003045,CUST00968,BR010,savings,2023-04-22,active
ACC003046,CUST00549,BR001,chequing,2024-03-15,closed
ACC003047,CUST01920,BR008,savings,2024-06-12,active
ACC003048,CUST01190,BR010,credit,2025-07-10,active
ACC003049,CUST01931,BR004,chequing,2023-08-07,active
ACC003050,CUST00806,BR012,credit,2024-08-14,active
ACC003051,CUST01671,BR011,savings,2024-09-07,active
ACC003052,CUST01707,BR007,chequing,2024-04-04,active
ACC003053,CUST01555,BR013,savings,2024-12-19,active
ACC003054,CUST00134,BR012,credit,2023-04-04,active
ACC003055,CUST01896,BR007,chequing,2023-06-29,active
ACC003056,CUST00075,BR002,chequing,2025-12-29,active
ACC003057,CUST01319,BR006,savings,2025-04-13,active
ACC003058,CUST00340,BR006,chequing,2025-03-22,active
ACC003059,CUST01907,BR005,chequing,2023-05-06,active
ACC003060,CUST00596,BR009,savings,2025-08-08,active
ACC003061,CUST01796,BR009,savings,2025-11-28,active
ACC003062,CUST01042,BR005,credit,2023-05-23,active
ACC003063,CUST01840,BR011,chequing,2025-04-10,active
ACC003064,CUST00052,BR001,savings,2025-08-17,active
ACC003065,CUST00148,BR008,savings,2024-03-30,active
ACC003066,CUST00642,BR010,savings,2024-02-09,active
ACC003067,CUST01671,BR015,chequing,2025-06-28,active
ACC003068,CUST00227,BR015,chequing,2025-06-24,active
ACC003069,CUST01441,BR013,savings,2023-04-17,dormant
ACC003070,CUST00570,BR010,chequing,2023-12-15,closed
ACC003071,CUST00549,BR005,savings,2023-06-26,closed
ACC003072,CUST01660,BR006,savings,2025-05-16,active
ACC003073,CUST00466,BR004,chequing,2025-11-28,active
ACC003074,CUST01157,BR012,savings,2024-12-02,active
ACC003075,CUST00332,BR004,credit,2023-08-12,active
ACC003076,CUST01393,BR001,chequing,2024-04-24,active
ACC003077,CUST01858,BR001,chequing,2024-09-29,active
ACC003078,CUST01633,BR010,credit,2024-01-04,active
ACC003079,CUST00828,BR006,chequing,2025-03-01,active
ACC003080,CUST01961,BR012,credit,2025-09-05,active
ACC003081,CUST00935,BR004,chequing,2025-07-19,active
ACC003082,CUST01164,BR014,savings,2025-05-25,active
ACC003083,CUST00317,BR005,credit,2025-10-11,active
ACC003084,CUST00312,BR015,chequing,2024-12-15,active
ACC003085,CUST00771,BR014,savings,2024-05-13,active
ACC003086,CUST00315,BR014,savings,2025-03-05,active
ACC003087,CUST01360,BR002,savings,2023-06-10,dormant
ACC003088,CUST01964,BR004,savings,2024-02-16,active
ACC003089,CUST01833,BR013,savings,2025-03-10,active
ACC003090,CUST00069,BR007,chequing,2025-01-18,active
ACC003091,CUST01313,BR002,savings,2024-04-13,active
ACC003092,CUST00948,BR010,chequing,2023-08-31,closed
ACC003093,CUST00249,BR007,chequing,2024-11-25,active
ACC003094,CUST01429,BR013,credit,2024-01-20,closed
ACC003095,CUST00760,BR013,savings,2025-03-16,active
ACC003096,CUST00428,BR014,credit,2025-12-31,active
ACC003097,CUST00918,BR001,chequing,2024-08-29,active
ACC003098,CUST01287,BR011,savings,2025-01-08,active
ACC003099,CUST01735,BR014,chequing,2024-05-01,active
ACC003100,CUST00271,BR008,credit,2023-07-22,active
ACC003101,CUST00810,BR007,credit,2023-11-06,active
ACC003102,CUST00259,BR010,credit,2023-04-23,active
ACC003103,CUST01273,BR015,chequing,2025-03-08,dormant
ACC003104,CUST00015,BR001,credit,2023-06-14,active
ACC003105,CUST01631,BR014,chequing,2023-04-24,active
ACC003106,CUST00670,BR007,chequing,2025-04-30,active
ACC003107,CUST01199,BR008,chequing,2024-06-12,active
ACC003108,CUST01983,BR013,credit,2025-11-19,active
ACC003109,CUST01941,BR002,chequing,2023-01-03,active
ACC003110,CUST01516,BR009,credit,2023-10-14,active
ACC003111,CUST00396,BR009,savings,2025-02-07,active
ACC003112,CUST01279,BR001,credit,2025-04-09,active
ACC003113,CUST00403,BR011,chequing,2023-05-31,active
ACC003114,CUST01363,BR005,credit,2023-09-13,active
ACC003115,CUST01821,BR008,credit,2024-05-16,active
ACC003116,CUST00846,BR014,savings,2024-10-11,active
ACC003117,CUST00144,BR010,chequing,2023-09-16,dormant
ACC003118,CUST01582,BR009,credit,2023-10-06,closed
ACC003119,CUST00043,BR007,chequing,2023-06-17,active
ACC003120,CUST00815,BR014,savings,2023-09-06,active
ACC003121,CUST00130,BR011,credit,2024-04-02,active
ACC003122,CUST00319,BR004,savings,2024-06-20,active
ACC003123,CUST01414,BR011,savings,2024-05-03,active
ACC003124,CUST00388,BR006,credit,2023-05-16,active
ACC003125,CUST00948,BR007,savings,2023-01-31,active
ACC003126,CUST00302,BR004,credit,2023-05-19,active
ACC003127,CUST01504,BR004,credit,2024-01-03,dormant
ACC003128,CUST00287,BR013,credit,2023-11-02,closed
ACC003129,CUST01301,BR013,savings,2025-07-19,closed
ACC003130,CUST00359,BR007,credit,2024-05-07,active
ACC003131,CUST00533,BR010,credit,2024-10-19,active
ACC003132,CUST00339,BR015,chequing,2024-10-03,active
ACC003133,CUST01260,BR007,savings,2024-06-12,active
ACC003134,CUST01066,BR005,chequing,2025-05-29,active
ACC003135,CUST01495,BR009,savings,2025-11-04,active
ACC003136,CUST01991,BR015,chequing,2023-06-02,active
ACC003137,CUST01989,BR004,chequing,2023-04-05,active
ACC003138,CUST00050,BR010,credit,2025-11-30,active
ACC003139,CUST01151,BR008,savings,2023-06-24,active
ACC003140,CUST00650,BR012,savings,2023-04-25,active
ACC003141,CUST01864,BR007,credit,2023-12-08,active
ACC003142,CUST01087,BR008,credit,2023-04-17,active
ACC003143,CUST00730,BR010,chequing,2023-11-08,active
ACC003144,CUST01495,BR005,savings,2024-04-27,active
ACC003145,CUST00239,BR007,chequing,2025-03-23,active
ACC003146,CUST00047,BR004,chequing,2024-01-25,active
ACC003147,CUST00609,BR002,credit,2023-01-14,active
ACC003148,CUST00655,BR006,credit,2025-09-29,active
ACC003149,CUST00466,BR012,savings,2024-02-05,active
ACC003150,CUST00736,BR008,credit,2024-10-08,active
ACC003151,CUST00139,BR010,credit,2023-10-27,active
ACC003152,CUST00925,BR005,credit,2023-06-24,active
ACC003153,CUST00982,BR011,chequing,2025-03-12,dormant
ACC003154,CUST00934,BR001,chequing,2025-12-16,active
ACC003155,CUST01969,BR006,savings,2025-08-06,closed
ACC003156,CUST00214,BR002,chequing,2025-01-17,closed
ACC003157,CUST00598,BR012,chequing,2024-02-25,active
ACC003158,CUST01632,BR001,credit,2023-03-29,active
ACC003159,CUST01959,BR004,chequing,2025-11-06,active
ACC003160,CUST01184,BR003,credit,2024-06-01,dormant
ACC003161,CUST01145,BR003,credit,2025-08-13,active
ACC003162,CUST01862,BR014,chequing,2023-08-15,active
ACC003163,CUST00967,BR011,credit,2025-12-04,active
ACC003164,CUST00171,BR003,credit,2025-06-22,active
ACC003165,CUST00875,BR006,savings,2024-12-15,active
ACC003166,CUST00006,BR008,chequing,2023-01-14,active
ACC003167,CUST00920,BR014,chequing,2024-08-27,active
ACC003168,CUST00963,BR005,credit,2023-05-23,active
ACC003169,CUST01468,BR003,savings,2025-05-30,active
ACC003170,CUST00429,BR011,savings,2024-10-30,active
ACC003171,CUST01280,BR012,credit,2024-11-01,active
ACC003172,CUST00188,BR011,credit,2023-02-09,active
ACC003173,CUST00745,BR015,chequing,2023-03-08,active
ACC003174,CUST01267,BR005,credit,2024-06-08,active
ACC003175,CUST00264,BR007,chequing,2024-03-01,active
ACC003176,CUST00027,BR004,savings,2023-01-22,dormant
ACC003177,CUST00276,BR003,chequing,2024-10-21,active
ACC003178,CUST01528,BR011,credit,2024-04-17,active
ACC003179,CUST01853,BR004,credit,2024-07-10,active
ACC003180,CUST01797,BR014,credit,2024-07-16,active
ACC003181,CUST00936,BR006,chequing,2023-08-23,dormant
ACC003182,CUST01572,BR010,chequing,2023-03-03,closed
ACC003183,CUST00230,BR014,savings,2025-03-22,active
ACC003184,CUST00865,BR014,savings,2025-02-28,active
ACC003185,CUST00966,BR012,credit,2024-09-17,active
ACC003186,CUST00423,BR014,chequing,2024-06-04,active
ACC003187,CUST01864,BR005,chequing,2023-02-08,active
ACC003188,CUST00893,BR007,savings,2025-08-08,active
ACC003189,CUST01405,BR009,savings,2024-08-17,active
ACC003190,CUST00679,BR009,chequing,2023-07-24,active
ACC003191,CUST01344,BR002,savings,2025-04-13,active
ACC003192,CUST01189,BR007,credit,2023-12-15,active
ACC003193,CUST01201,BR003,savings,2023-07-16,active
ACC003194,CUST00013,BR006,chequing,2025-04-15,active
ACC003195,CUST01445,BR007,chequing,2024-02-04,active
ACC003196,CUST01714,BR003,credit,2024-11-09,active
ACC003197,CUST01430,BR004,credit,2023-11-30,active
ACC003198,CUST01625,BR009,chequing,2024-10-26,active
ACC003199,CUST01123,BR004,savings,2025-06-30,active
ACC003200,CUST00482,BR006,savings,2023-04-28,dormant
