transaction_id,account_sk,customer_sk,branch_sk,product_sk,date_id,amount,transaction_type,channel,is_fraud_flag
TXN00029209,2698,431,2,3,20240624,-0.06,deposit,mobile,False
TXN00029210,1059,871,3,1,20230704,11.08,deposit,online,False
TXN00029211,236,940,8,3,20250721,101.99,transfer,branch,False
TXN00029212,2755,255,5,6,20230213,571.41,withdrawal,branch,False
TXN00029213,1003,1353,2,4,20240607,398.71,transfer,mobile,False
TXN00029214,943,2024,6,2,20231202,921.15,payment,atm,False
TXN00029215,2499,804,3,6,20240328,97.07,deposit,mobile,False
TXN00029216,1052,564,12,2,20250205,-8.58,transfer,atm,False
TXN00029217,1919,2093,15,8,20240128,-65.74,payment,online,False
TXN00029218,3012,1156,10,1,20240527,202.73,deposit,branch,False
TXN00029219,2184,1395,4,4,20231223,26.14,withdrawal,atm,False
TXN00029220,2362,1051,4,4,20251020,64.19,withdrawal,online,False
TXN00029221,1640,1965,3,4,20230417,-10.4,withdrawal,atm,False
TXN00029222,1928,274,15,6,20240531,115.97,deposit,branch,False
TXN00029223,1533,2068,1,5,20251116,-42.18,payment,online,False
TXN00029224,1109,440,4,2,20250311,17.22,withdrawal,mobile,False
TXN00029225,2954,180,15,3,20240507,95.35,payment,online,False
TXN00029226,3150,813,6,6,20230127,-77.88,payment,branch,False
TXN00029227,191,987,10,8,20250922,138.81,withdrawal,branch,False
TXN00029228,1673,682,12,7,20230403,248.84,payment,atm,False
TXN00029229,1990,1053,13,1,20230521,21.5,deposit,branch,False
TXN00029230,2149,211,3,8,20231117,-281.88,transfer,mobile,False
TXN00029231,1994,1487,3,5,20241118,-4.8,withdrawal,mobile,False
TXN00029232,2210,183,5,2,20230820,105.37,transfer,branch,False
TXN00029233,940,1609,11,8,20230918,159.36,withdrawal,online,False
TXN00029234,718,2068,4,4,20250618,-566.37,payment,online,False
TXN00029235,2523,430,6,8,20250429,153.56,payment,mobile,False
TXN00029236,968,1275,10,2,20250117,31.12,deposit,mobile,False
TXN00029237,2452,1553,7,6,20241116,131.19,deposit,atm,False
TXN00029238,16,936,2,6,20231015,90.69,transfer,atm,False
TXN00029239,53,341,5,7,20240519,117.48,withdrawal,atm,False
TXN00029240,1486,301,15,1,20241002,39.51,payment,atm,False
TXN00029241,1013,2175,10,6,20230803,-125.06,transfer,mobile,False
TXN00029242,128,1224,1,4,20250311,-29.26,transfer,atm,False
TXN00029243,2130,1976,6,5,20230818,245.29,transfer,branch,False
TXN00029244,3157,662,7,7,20240413,162.21,payment,online,False
TXN00029245,2671,39,1,2,20250607,14.72,transfer,atm,False
TXN00029246,2067,1417,1,2,20240609,396.68,withdrawal,branch,False
TXN00029247,503,1584,3,3,20251220,172.46,transfer,online,False
TXN00029248,2444,193,8,2,20251218,68.39,withdrawal,mobile,False
TXN00029249,746,527,15,5,20240201,8.41,deposit,atm,False
TXN00029250,978,1463,12,3,20240115,180.05,withdrawal,online,False
TXN00029251,1431,1602,5,4,20230517,84.15,transfer,online,False
TXN00029252,2445,1321,12,4,20231026,428.73,transfer,branch,False
TXN00029253,1573,1391,4,1,20230531,6.39,deposit,branch,False
TXN00029254,1391,803,1,7,20230228,7.18,transfer,mobile,False
TXN00029255,3193,1339,2,6,20250527,536.73,withdrawal,online,False
TXN00029256,2554,456,6,3,20241123,602.79,transfer,mobile,False
TXN00029257,2750,1242,4,2,20241025,5.06,transfer,branch,False
TXN00029258,1374,716,8,8,20250717,226.6,withdrawal,mobile,False
TXN00029259,2692,1546,9,4,20250825,45.07,deposit,branch,False
TXN00029260,3087,1518,6,5,20251126,217.55,payment,online,False
TXN00029261,441,453,7,4,20230701,365.49,withdrawal,mobile,False
TXN00029262,1529,950,11,7,20240611,19.13,deposit,branch,False
TXN00029263,1844,2030,5,8,20250305,49.11,transfer,branch,False
TXN00029264,1316,25,1,6,20230825,4.39,payment,branch,False
TXN00029265,741,808,5,1,20231013,8.07,deposit,online,False
TXN00029266,1997,2104,5,8,20230113,5.41,withdrawal,online,False
TXN00029267,1776,186,12,6,20251231,-290.31,payment,mobile,False
TXN00029268,2949,713,1,8,20250715,-63.76,transfer,atm,False
TXN00029269,1850,790,12,3,20240113,122.34,withdrawal,mobile,False
TXN00029270,1123,980,3,1,20230809,-279.08,deposit,branch,False
TXN00029271,978,1463,1,7,20251122,-122.96,withdrawal,online,False
TXN00029272,124,2146,3,2,20251113,100.93,transfer,online,False
TXN00029273,2006,1711,13,1,20230807,2.1,payment,atm,False
TXN00029274,1753,2169,10,8,20240616,151.1,payment,branch,False
TXN00029275,1324,1918,5,3,20250528,23.98,transfer,atm,False
TXN00029276,1805,1305,3,3,20250707,260.4,withdrawal,online,False
TXN00029277,1390,437,10,1,20240610,-53.65,payment,branch,False
TXN00029278,2287,1079,6,8,20231006,201.86,deposit,branch,False
TXN00029279,919,269,10,3,20230530,-187.04,withdrawal,mobile,False
TXN00029280,1932,515,14,2,20250101,172.6,payment,online,False
TXN00029281,2294,845,15,3,20250601,-55.9,deposit,online,False
TXN00029282,2840,407,4,5,20250809,55.93,withdrawal,atm,False
TXN00029283,1555,722,15,3,20231201,357.86,deposit,online,False
TXN00029284,2072,535,6,4,20250330,2.32,payment,mobile,False
TXN00029285,2393,36,15,7,20240711,-36.06,withdrawal,atm,False
TXN00029286,2901,697,10,4,20240328,-169.57,withdrawal,atm,False
TXN00029287,1473,1050,4,7,20241225,-305.73,deposit,online,False
TXN00029288,1110,2138,10,1,20240816,-79.87,deposit,atm,False
TXN00029289,977,1886,10,8,20251103,190.75,payment,atm,False
TXN00029290,1323,1715,8,5,20250416,146.62,transfer,atm,False
TXN00029291,222,1572,4,7,20240715,12.01,deposit,online,False
TXN00029292,2616,435,5,6,20230522,175.0,deposit,online,False
TXN00029293,2648,1536,10,7,20241128,302.67,withdrawal,mobile,False
TXN00029294,229,519,1,2,20250720,-879.48,withdrawal,atm,False
TXN00029295,214,1976,8,1,20250301,5.42,deposit,online,False
TXN00029296,1719,595,7,6,20231027,194.22,withdrawal,branch,False
TXN00029297,1287,619,4,4,20230131,96.37,transfer,mobile,False
TXN00029298,746,527,3,3,20231010,-1.77,transfer,online,False
TXN00029299,2352,274,6,3,20240929,171.51,payment,atm,False
TXN00029300,2433,1811,9,2,20251029,23.51,payment,online,False
TXN00029301,2712,378,7,6,20241227,-85.63,deposit,atm,False
TXN00029302,1807,75,8,6,20241104,-54.53,transfer,atm,False
TXN00029303,1256,1076,10,2,20230829,-80.66,transfer,atm,False
TXN00029304,347,511,14,1,20250126,122.16,payment,online,False
TXN00029305,1006,1705,9,1,20230618,80.11,transfer,atm,False
TXN00029306,2179,1943,2,2,20230511,-144.83,transfer,online,False
TXN00029307,1446,830,14,7,20231103,49.08,deposit,online,False
TXN00029308,2997,1756,2,2,20240814,181.59,withdrawal,branch,False
TXN00029309,2983,1205,1,4,20231003,346.05,payment,online,False
TXN00029310,251,312,6,8,20240527,45.66,payment,mobile,False
TXN00029311,1317,2113,3,5,20240911,-127.62,withdrawal,mobile,False
TXN00029312,916,1806,4,6,20251028,188.3,deposit,branch,False
TXN00029313,1214,1628,7,6,20251029,149.68,withdrawal,mobile,False
TXN00029314,1816,87,13,8,20230708,81.93,withdrawal,mobile,False
TXN00029315,2120,1980,5,5,20230725,185.0,deposit,atm,False
TXN00029316,2395,858,1,6,20250924,-5.16,withdrawal,branch,False
TXN00029317,410,1917,8,8,20240608,83.14,deposit,atm,False
TXN00029318,2594,249,10,5,20240711,136.91,deposit,atm,False
TXN00029319,960,1627,12,1,20241222,3.75,withdrawal,branch,False
TXN00029320,337,1538,13,6,20251018,127.54,deposit,branch,False
TXN00029321,1324,1918,1,7,20240728,191.17,withdrawal,atm,False
TXN00029322,1023,1278,6,7,20250914,256.29,payment,branch,False
TXN00029323,812,758,9,1,20230205,-21.66,payment,branch,False
TXN00029324,1368,2124,15,2,20250326,839.4,transfer,mobile,False
TXN00029325,1383,1011,12,3,20240427,167.73,payment,mobile,False
TXN00029326,2434,1602,1,4,20230526,-81.23,transfer,branch,False
TXN00029327,1079,1205,15,3,20231006,51.57,withdrawal,branch,False
TXN00029328,1622,1391,12,1,20250719,153.13,deposit,online,False
TXN00029329,2989,234,7,1,20250110,384.23,payment,branch,False
TXN00029330,2892,1369,7,2,20240923,132.33,withdrawal,mobile,False
TXN00029331,1062,811,8,6,20241030,194.97,payment,branch,False
TXN00029332,1360,1789,14,8,20230323,79.68,transfer,branch,False
TXN00029333,93,824,13,5,20250213,88.43,withdrawal,online,False
TXN00029334,2918,631,6,6,20250101,60.68,withdrawal,atm,False
TXN00029335,1589,1691,6,2,20251005,-220.13,transfer,branch,False
TXN00029336,2348,1839,4,8,20250113,-80.1,payment,atm,False
TXN00029337,2331,1364,1,3,20250508,-38.09,deposit,branch,False
TXN00029338,2173,692,2,8,20251123,83.0,withdrawal,online,False
TXN00029339,969,1219,3,2,20250817,346.13,transfer,branch,False
TXN00029340,2483,178,14,4,20240418,241.27,payment,online,False
TXN00029341,2511,848,2,1,20230622,73.34,transfer,mobile,False
TXN00029342,1400,1830,5,6,20230101,427.16,withdrawal,mobile,False
TXN00029343,2128,235,4,7,20240604,14.0,payment,atm,False
TXN00029344,978,1463,8,5,20251223,9.19,deposit,branch,False
TXN00029345,1031,44,2,2,20240225,24.54,deposit,atm,False
TXN00029346,3130,398,12,3,20241024,22.29,deposit,mobile,False
TXN00029347,2288,884,12,2,20230106,16.55,transfer,mobile,False
TXN00029348,2164,308,4,1,20240320,194.9,withdrawal,atm,False
TXN00029349,2376,1900,9,4,20230620,165.31,payment,mobile,False
TXN00029350,1755,756,8,4,20230613,187.74,withdrawal,atm,False
TXN00029351,3175,290,2,3,20240611,-209.87,withdrawal,online,False
TXN00029352,890,960,3,5,20240510,254.56,withdrawal,mobile,False
TXN00029353,1962,1758,12,8,20240904,41.79,transfer,mobile,False
TXN00029354,3151,152,6,8,20240525,175.26,deposit,branch,False
TXN00029355,982,699,11,7,20230220,-156.17,transfer,atm,False
TXN00029356,944,1142,7,4,20250403,517.74,payment,online,False
TXN00029357,3103,1422,15,7,20230405,47.6,deposit,branch,False
TXN00029358,2846,2017,4,6,20230602,10.89,withdrawal,atm,False
TXN00029359,1017,124,5,5,20230821,-190.77,transfer,online,False
TXN00029360,515,602,11,2,20250529,242.59,deposit,atm,False
TXN00029361,1938,1024,11,6,20240404,59.93,transfer,branch,False
TXN00029362,2556,1410,5,3,20241121,152.27,transfer,atm,False
TXN00029363,970,1703,5,6,20231106,-11.05,deposit,online,False
TXN00029364,2338,505,2,4,20240819,-579.6,withdrawal,mobile,False
TXN00029365,293,1119,7,1,20230817,20.96,payment,mobile,False
TXN00029366,2727,376,4,5,20250926,12.59,withdrawal,branch,False
TXN00029367,1560,766,8,7,20250924,-8.12,payment,branch,False
TXN00029368,542,1581,2,1,20241207,-100.32,withdrawal,branch,False
TXN00029369,944,1142,9,1,20240802,18.4,payment,atm,False
TXN00029370,749,1475,7,8,20230903,245.72,deposit,atm,False
TXN00029371,769,194,10,6,20230813,412.45,withdrawal,online,False
TXN00029372,2174,1647,9,5,20240419,-54.25,transfer,mobile,False
TXN00029373,1872,65,7,8,20250328,178.37,withdrawal,atm,False
TXN00029374,193,1511,8,2,20250401,7.79,withdrawal,branch,False
TXN00029375,1529,950,11,7,20241005,87.96,transfer,branch,False
TXN00029376,2737,422,1,4,20250110,62.4,withdrawal,branch,False
TXN00029377,1274,1294,10,6,20250216,46.72,payment,online,False
TXN00029378,1511,1813,8,2,20250521,-186.27,withdrawal,atm,False
TXN00029379,1128,6,1,7,20240820,25.11,payment,online,False
TXN00029380,2659,2157,4,8,20230115,-354.82,withdrawal,mobile,False
TXN00029381,2451,440,13,1,20230327,-196.76,transfer,atm,False
TXN00029382,2983,1205,5,1,20250515,223.27,withdrawal,online,False
TXN00029383,857,1454,3,1,20241003,492.96,transfer,atm,False
TXN00029384,1440,18,1,6,20240105,-513.68,deposit,atm,False
TXN00029385,3101,898,6,7,20230118,-144.39,payment,mobile,False
TXN00029386,847,1878,6,7,20250320,123.11,deposit,online,False
TXN00029387,1549,1010,5,1,20230327,73.54,payment,atm,False
TXN00029388,1792,445,6,1,20230323,226.31,transfer,online,False
TXN00029389,950,752,1,2,20240629,139.08,withdrawal,online,False
TXN00029390,426,372,14,3,20230831,486.22,transfer,branch,False
TXN00029391,675,387,15,3,20250313,49.07,deposit,atm,False
TXN00029392,249,690,14,1,20250930,66.86,payment,mobile,False
TXN00029393,2533,1412,9,1,20231017,68.39,payment,branch,False
TXN00029394,1090,770,7,6,20250420,295.18,deposit,mobile,False
TXN00029395,2790,942,6,2,20250224,18.77,transfer,atm,False
TXN00029396,42,1952,7,6,20240804,109.47,transfer,atm,False
TXN00029397,448,296,1,3,20231027,100.42,transfer,branch,False
TXN00029398,1920,103,13,2,20240306,13.67,deposit,atm,False
TXN00029399,559,24,4,2,20240504,95.22,transfer,online,False
TXN00029400,992,631,1,8,20231121,129.65,payment,branch,False
TXN00029401,2695,288,14,6,20250317,12.12,transfer,branch,False
TXN00029402,1361,26,4,7,20230210,128.35,deposit,online,False
TXN00029403,2778,511,13,6,20230701,-576.0,payment,atm,False
TXN00029404,626,881,10,2,20250319,694.65,deposit,mobile,False
TXN00029405,1565,11,12,3,20241113,136.55,deposit,online,False
TXN00029406,1412,2191,1,3,20230331,130.29,withdrawal,mobile,False
TXN00029407,2762,494,3,3,20250915,60.51,withdrawal,online,False
TXN00029408,2095,929,1,3,20241001,1052.71,withdrawal,online,False
TXN00029409,98,1942,10,4,20230920,-57.69,deposit,branch,False
TXN00029410,502,1587,6,1,20241118,108.56,payment,atm,False
TXN00029411,1780,1140,8,8,20250924,0.53,deposit,atm,False
TXN00029412,1101,530,13,8,20251103,77.33,deposit,atm,False
TXN00029413,1490,1000,7,1,20240818,-13.34,payment,branch,False
TXN00029414,2123,1404,10,4,20231126,245.14,withdrawal,atm,False
TXN00029415,2824,14,1,5,20250228,-148.19,transfer,online,False
TXN00029416,703,482,7,4,20230106,-152.83,payment,atm,False
TXN00029417,612,391,5,8,20250311,60.77,payment,branch,False
TXN00029418,1731,726,13,3,20240822,303.63,transfer,branch,False
TXN00029419,1828,1059,14,5,20250522,0.59,payment,branch,False
TXN00029420,2690,1604,7,1,20230227,73.06,payment,atm,False
TXN00029421,2434,1602,14,5,20231002,193.92,payment,atm,False
TXN00029422,2169,1575,2,2,20250305,429.32,withdrawal,branch,False
TXN00029423,2537,1275,11,8,20230417,48.13,deposit,atm,False
TXN00029424,3076,1553,10,6,20240125,140.21,withdrawal,mobile,False
TXN00029425,1226,1777,4,2,20240113,138.99,deposit,atm,False
TXN00029426,203,1609,2,6,20231102,-373.11,payment,online,False
TXN00029427,2455,840,3,2,20240131,9.33,payment,branch,False
TXN00029428,2491,333,1,8,20230202,99.45,transfer,mobile,False
TXN00029429,13,2069,12,8,20230329,36.26,payment,atm,False
TXN00029430,2342,1896,11,4,20250416,3.92,deposit,branch,False
TXN00029431,1800,943,6,3,20250430,28.63,withdrawal,mobile,False
TXN00029432,1677,2097,3,7,20230912,674.91,payment,online,False
TXN00029433,2590,943,12,4,20231001,43.54,deposit,online,False
TXN00029434,2233,126,10,7,20240414,492.09,withdrawal,online,False
TXN00029435,2327,1123,9,4,20240330,41.35,deposit,mobile,False
TXN00029436,799,1083,3,7,20230808,482.03,transfer,online,False
TXN00029437,2329,382,15,8,20250410,191.36,payment,mobile,False
TXN00029438,76,1155,1,1,20231124,21.63,deposit,branch,False
TXN00029439,697,1230,11,2,20240930,-156.97,payment,mobile,False
TXN00029440,23,2190,3,5,20250804,-69.03,transfer,mobile,False
TXN00029441,2868,1825,7,4,20250329,86.96,deposit,atm,False
TXN00029442,1396,1868,15,7,20230309,104.42,deposit,mobile,False
TXN00029443,3081,1042,10,8,20240725,98.89,payment,mobile,False
TXN00029444,1749,61,8,5,20240118,196.37,deposit,online,False
TXN00029445,2573,884,15,8,20240926,263.27,payment,online,False
TXN00029446,706,38,15,3,20230502,71.87,payment,online,False
TXN00029447,2514,1582,1,1,20230804,464.73,payment,branch,False
TXN00029448,2974,2026,14,6,20231224,501.87,deposit,mobile,False
TXN00029449,444,1275,8,2,20241017,7.48,payment,branch,False
TXN00029450,2971,1748,2,2,20230122,2.7,transfer,branch,False
TXN00029451,2445,1321,3,6,20230703,99.63,payment,branch,False
TXN00029452,2915,1646,4,5,20230625,160.77,payment,atm,False
TXN00029453,745,656,11,2,20241226,58.61,payment,atm,False
TXN00029454,362,1380,1,2,20240718,54.06,payment,mobile,False
TXN00029455,642,1988,7,1,20250327,204.16,transfer,mobile,False
TXN00029456,2091,873,15,2,20231023,165.7,deposit,branch,False
TXN00029457,982,699,14,2,20240717,32.92,transfer,mobile,False
TXN00029458,3132,375,5,2,20241103,-388.53,payment,atm,False
TXN00029459,2263,106,3,4,20250221,-205.08,payment,online,False
TXN00029460,358,894,9,7,20250921,81.06,transfer,mobile,False
TXN00029461,2612,252,4,8,20250319,-207.15,transfer,atm,False
TXN00029462,1391,803,12,1,20240429,21.51,withdrawal,mobile,False
TXN00029463,2365,1075,12,7,20230915,113.69,transfer,atm,False
TXN00029464,2739,1504,12,5,20251221,33.32,transfer,branch,False
TXN00029465,2063,320,6,1,20250303,7.62,payment,atm,False
TXN00029466,1896,150,4,6,20240323,74.34,withdrawal,online,False
TXN00029467,998,1397,12,4,20230517,-29.41,deposit,branch,False
TXN00029468,55,169,1,3,20251223,180.69,payment,branch,False
TXN00029469,3122,352,7,4,20250519,201.79,withdrawal,online,False
TXN00029470,2726,2134,10,7,20240709,28.98,withdrawal,atm,False
TXN00029471,1236,72,8,3,20230326,4.49,withdrawal,atm,False
TXN00029472,2862,1927,14,2,20240906,283.34,payment,online,False
TXN00029473,1673,682,2,7,20230318,0.37,transfer,atm,False
TXN00029474,1399,1730,9,1,20230827,75.86,transfer,atm,False
TXN00029475,740,614,12,5,20241220,-122.83,withdrawal,mobile,False
TXN00029476,2312,381,7,5,20231109,307.31,payment,branch,False
TXN00029477,953,1968,10,4,20250526,328.25,transfer,branch,False
TXN00029478,2462,604,6,8,20231118,232.34,transfer,branch,False
TXN00029479,1472,2084,2,2,20241205,-51.11,deposit,atm,False
TXN00029480,2971,1748,1,1,20230118,229.25,deposit,atm,False
TXN00029481,2960,1158,12,1,20250704,-50.95,payment,branch,False
TXN00029482,1365,1420,11,5,20241110,-43.48,transfer,online,False
TXN00029483,2419,1968,3,7,20230407,-142.59,deposit,online,False
TXN00029484,2563,394,6,3,20240908,204.45,payment,online,False
TXN00029485,1488,1735,11,1,20240212,9.81,payment,mobile,False
TXN00029486,327,851,9,4,20250918,11.14,withdrawal,branch,False
TXN00029487,581,1589,10,2,20230808,275.99,payment,online,False
TXN00029488,1776,186,15,6,20241014,353.26,payment,atm,False
TXN00029489,1994,1487,8,2,20241202,166.94,transfer,branch,False
TXN00029490,415,910,9,1,20240102,-100.81,withdrawal,online,False
TXN00029491,380,1205,11,8,20231227,335.95,withdrawal,atm,False
TXN00029492,2225,1799,11,6,20250309,234.89,deposit,online,False
TXN00029493,2200,1568,15,2,20240411,155.98,withdrawal,branch,False
TXN00029494,1506,2134,2,3,20230930,69.35,payment,mobile,False
TXN00029495,572,111,2,5,20240225,39.72,withdrawal,online,False
TXN00029496,2820,1270,15,8,20231122,97.64,transfer,atm,False
TXN00029497,1995,1033,3,4,20230511,-60.84,payment,online,False
TXN00029498,2599,1824,13,4,20230815,-74.59,payment,branch,False
TXN00029499,2854,1611,5,1,20230618,130.48,withdrawal,online,False
TXN00029500,3138,54,3,6,20241129,33.34,deposit,mobile,False
TXN00029501,303,555,6,4,20230326,295.35,payment,atm,False
TXN00029502,2005,1759,6,6,20231204,28.31,transfer,mobile,False
TXN00029503,1999,1659,5,3,20240313,118.05,payment,mobile,False
TXN00029504,3155,2181,4,4,20250603,246.66,transfer,branch,False
TXN00029505,1939,649,15,2,20240320,119.45,payment,atm,False
TXN00029506,1355,1978,10,7,20251124,80.62,transfer,online,False
TXN00029507,1712,1642,11,1,20231025,115.95,withdrawal,mobile,False
TXN00029508,3050,893,10,3,20240229,-339.89,deposit,online,False
TXN00029509,981,711,6,6,20240926,836.87,transfer,atm,False
TXN00029510,2813,2162,14,6,20250401,-179.52,transfer,branch,False
TXN00029511,1643,747,10,6,20250215,283.89,withdrawal,mobile,False
TXN00029512,984,1459,5,8,20230730,2.63,withdrawal,atm,False
TXN00029513,1044,104,4,3,20230522,-382.19,withdrawal,online,False
TXN00029514,450,240,9,3,20230110,554.44,deposit,online,False
TXN00029515,2664,162,15,1,20251203,-154.09,payment,branch,False
TXN00029516,107,227,11,1,20251121,-252.29,payment,mobile,False
TXN00029517,432,1953,10,4,20241229,129.41,payment,mobile,False
