account_sk,account_id,customer_id,branch_id,account_type,open_date,status
2051,ACC002051,CUST00258,BR014,credit,2025-01-29,closed
2052,ACC002052,CUST00874,BR002,chequing,2023-01-10,active
2053,ACC002053,CUST00957,BR014,chequing,2023-01-16,active
2054,ACC002054,CUST01156,BR015,savings,2023-09-14,closed
2055,ACC002055,CUST01726,BR001,credit,2025-07-24,active
2056,ACC002056,CUST00459,BR009,credit,2023-12-08,dormant
2057,ACC002057,CUST01625,BR008,savings,2025-07-22,closed
2058,ACC002058,CUST01946,BR013,chequing,2023-09-05,closed
2059,ACC002059,CUST01027,BR005,chequing,2024-10-15,active
2060,ACC002060,CUST01501,BR008,credit,2025-10-29,closed
2061,ACC002061,CUST00407,BR001,credit,2023-05-06,active
2062,ACC002062,CUST01859,BR002,chequing,2023-05-30,active
2063,ACC002063,CUST00290,BR012,savings,2023-10-16,active
2064,ACC002064,CUST01383,BR005,savings,2024-03-19,closed
2065,ACC002065,CUST01975,BR001,savings,2025-09-17,active
2066,ACC002066,CUST01417,BR011,savings,2025-08-19,active
2067,ACC002067,CUST01268,BR014,credit,2025-05-24,closed
2068,ACC002068,CUST01389,BR010,credit,2025-08-30,active
2069,ACC002069,CUST00748,BR012,credit,2025-06-08,active
2070,ACC002070,CUST00817,BR007,savings,2025-04-12,active
2071,ACC002071,CUST01244,BR010,credit,2025-02-12,active
2072,ACC002072,CUST00481,BR004,savings,2024-06-28,active
2073,ACC002073,CUST01260,BR012,savings,2023-11-08,active
2074,ACC002074,CUST01688,BR014,savings,2023-10-11,dormant
2075,ACC002075,CUST00778,BR011,credit,2025-01-16,active
2076,ACC002076,CUST00940,BR010,chequing,2024-01-09,active
2077,ACC002077,CUST00181,BR010,chequing,2024-06-13,active
2078,ACC002078,CUST01278,BR012,chequing,2025-07-28,active
2079,ACC002079,CUST01420,BR005,savings,2024-05-13,active
2080,ACC002080,CUST01562,BR002,savings,2025-10-06,active
2081,ACC002081,CUST01202,BR002,chequing,2024-11-04,active
2082,ACC002082,CUST01438,BR002,chequing,2023-05-22,active
2083,ACC002083,CUST01698,BR015,chequing,2025-05-08,active
2084,ACC002084,CUST01033,BR001,chequing,2025-04-01,active
2085,ACC002085,CUST01172,BR012,chequing,2024-06-19,active
2086,ACC002086,CUST01864,BR006,credit,2025-07-22,closed
2087,ACC002087,CUST01882,BR014,chequing,2024-03-27,active
2088,ACC002088,CUST01040,BR009,credit,2024-02-28,active
2089,ACC002089,CUST01832,BR002,credit,2024-01-18,active
2090,ACC002090,CUST01169,BR007,savings,2023-07-06,active
2091,ACC002091,CUST00788,BR004,credit,2025-10-31,closed
2092,ACC002092,CUST01298,BR007,savings,2024-05-06,active
2093,ACC002093,CUST00047,BR015,chequing,2023-07-07,closed
2094,ACC002094,CUST01946,BR008,credit,2023-10-12,active
2095,ACC002095,CUST00835,BR007,savings,2023-10-27,active
2096,ACC002096,CUST00291,BR005,savings,2024-11-13,active
2097,ACC002097,CUST01821,BR010,chequing,2025-10-17,active
2098,ACC002098,CUST00595,BR001,chequing,2023-03-12,active
2099,ACC002099,CUST01505,BR011,credit,2023-10-17,active
2100,ACC002100,CUST00802,BR011,chequing,2023-06-26,active
2101,ACC002101,CUST01529,BR007,chequing,2024-10-16,active
2102,ACC002102,CUST00050,BR009,savings,2024-07-27,active
2103,ACC002103,CUST00294,BR008,chequing,2025-03-31,dormant
2104,ACC002104,CUST00416,BR012,chequing,2024-02-10,dormant
2105,ACC002105,CUST00656,BR015,savings,2024-03-20,active
2106,ACC002106,CUST01460,BR013,chequing,2023-01-27,active
2107,ACC002107,CUST00120,BR001,credit,2023-03-19,active
2108,ACC002108,CUST01078,BR014,credit,2024-04-25,active
2109,ACC002109,CUST00909,BR009,chequing,2023-01-08,active
2110,ACC002110,CUST00635,BR014,credit,2023-04-02,active
2111,ACC002111,CUST01319,BR004,savings,2024-07-24,active
2112,ACC002112,CUST01114,BR015,credit,2024-01-04,active
2113,ACC002113,CUST00104,BR010,credit,2024-04-16,active
2114,ACC002114,CUST00538,BR012,chequing,2025-06-27,active
2115,ACC002115,CUST00182,BR004,savings,2025-03-17,active
2116,ACC002116,CUST01877,BR011,chequing,2025-11-14,active
2117,ACC002117,CUST00169,BR003,chequing,2025-05-28,active
2118,ACC002118,CUST00715,BR014,credit,2024-09-12,active
2119,ACC002119,CUST01832,BR012,savings,2025-07-26,active
2120,ACC002120,CUST01786,BR006,credit,2024-03-27,active
2121,ACC002121,CUST01697,BR014,chequing,2023-03-16,dormant
2122,ACC002122,CUST01395,BR009,chequing,2024-05-15,active
2123,ACC002123,CUST01256,BR007,savings,2024-02-20,active
2124,ACC002124,CUST01268,BR009,savings,2023-10-13,active
2125,ACC002125,CUST01198,BR002,credit,2024-09-23,active
2126,ACC002126,CUST00865,BR010,chequing,2025-08-29,dormant
2127,ACC002127,CUST01503,BR014,savings,2023-02-28,active
2128,ACC002128,CUST00213,BR007,savings,2025-05-24,active
2129,ACC002129,CUST01776,BR002,credit,2025-10-11,active
2130,ACC002130,CUST01782,BR015,chequing,2025-12-23,active
2131,ACC002131,CUST01963,BR004,savings,2024-04-28,active
2132,ACC002132,CUST01078,BR015,credit,2025-01-02,active
2133,ACC002133,CUST01493,BR011,savings,2023-11-27,active
2134,ACC002134,CUST00823,BR003,credit,2023-11-22,active
2135,ACC002135,CUST00886,BR007,savings,2025-11-20,active
2136,ACC002136,CUST01055,BR001,credit,2024-02-03,active
2137,ACC002137,CUST00814,BR002,savings,2024-10-27,active
2138,ACC002138,CUST01128,BR015,credit,2023-01-02,active
2139,ACC002139,CUST01190,BR010,chequing,2024-10-13,active
2140,ACC002140,CUST00218,BR003,savings,2024-11-30,active
2141,ACC002141,CUST00984,BR008,chequing,2025-06-07,active
2142,ACC002142,CUST01236,BR014,savings,2025-02-17,active
2143,ACC002143,CUST01125,BR014,chequing,2025-01-26,dormant
2144,ACC002144,CUST01090,BR001,savings,2023-03-02,closed
2145,ACC002145,CUST01881,BR012,savings,2023-09-13,active
2146,ACC002146,CUST00224,BR015,savings,2024-11-06,active
2147,ACC002147,CUST01194,BR004,credit,2023-05-24,dormant
2148,ACC002148,CUST00285,BR010,savings,2025-03-22,active
2149,ACC002149,CUST00191,BR009,credit,2025-06-22,active
2150,ACC002150,CUST00234,BR014,savings,2025-12-12,active
2151,ACC002151,CUST00115,BR014,credit,2025-01-09,active
2152,ACC002152,CUST00009,BR012,credit,2024-01-12,active
2153,ACC002153,CUST01218,BR012,credit,2024-01-06,active
2154,ACC002154,CUST00916,BR009,savings,2024-12-16,active
2155,ACC002155,CUST00102,BR011,chequing,2023-02-04,active
2156,ACC002156,CUST01208,BR004,chequing,2023-09-10,active
2157,ACC002157,CUST01797,BR003,savings,2023-01-28,active
2158,ACC002158,CUST01039,BR007,credit,2023-03-15,active
2159,ACC002159,CUST00351,BR010,chequing,2025-04-02,active
2160,ACC002160,CUST01231,BR006,chequing,2024-01-07,active
2161,ACC002161,CUST01743,BR004,savings,2024-03-07,active
2162,ACC002162,CUST01299,BR009,chequing,2025-02-26,active
2163,ACC002163,CUST00086,BR001,savings,2024-02-05,active
2164,ACC002164,CUST00279,BR013,savings,2023-12-20,closed
2165,ACC002165,CUST01334,BR012,savings,2023-10-12,active
2166,ACC002166,CUST01649,BR010,savings,2025-01-14,active
2167,ACC002167,CUST01936,BR013,credit,2024-08-13,dormant
2168,ACC002168,CUST01429,BR013,savings,2025-10-10,closed
2169,ACC002169,CUST01414,BR002,credit,2024-07-21,active
2170,ACC002170,CUST01938,BR011,credit,2025-01-22,closed
2171,ACC002171,CUST01390,BR013,savings,2024-06-07,active
2172,ACC002172,CUST00780,BR009,savings,2024-03-02,active
2173,ACC002173,CUST00623,BR005,savings,2024-03-24,active
2174,ACC002174,CUST01484,BR002,savings,2025-02-18,active
2175,ACC002175,CUST01836,BR009,credit,2025-05-07,active
2176,ACC002176,CUST01790,BR009,chequing,2024-07-02,active
2177,ACC002177,CUST01611,BR005,credit,2024-04-13,active
2178,ACC002178,CUST01899,BR006,credit,2025-05-28,active
2179,ACC002179,CUST01751,BR007,savings,2024-03-18,active
2180,ACC002180,CUST00803,BR014,savings,2025-11-26,active
2181,ACC002181,CUST00316,BR001,credit,2025-08-01,active
2182,ACC002182,CUST01075,BR008,chequing,2025-11-06,closed
2183,ACC002183,CUST00596,BR004,chequing,2025-04-16,active
2184,ACC002184,CUST01250,BR009,chequing,2024-05-30,active
2185,ACC002185,CUST01785,BR012,savings,2024-11-21,closed
2186,ACC002186,CUST00065,BR006,chequing,2024-09-17,active
2187,ACC002187,CUST00123,BR006,credit,2023-03-07,active
2188,ACC002188,CUST01090,BR005,savings,2025-08-07,active
2189,ACC002189,CUST01685,BR001,chequing,2025-07-26,active
2190,ACC002190,CUST00353,BR015,credit,2024-02-06,active
2191,ACC002191,CUST01428,BR008,savings,2024-04-10,closed
2192,ACC002192,CUST01004,BR015,chequing,2024-10-06,active
2193,ACC002193,CUST01615,BR015,savings,2023-01-10,active
2194,ACC002194,CUST01896,BR001,chequing,2025-05-13,active
2195,ACC002195,CUST01146,BR006,chequing,2024-12-26,active
2196,ACC002196,CUST00272,BR012,credit,2023-01-10,active
2197,ACC002197,CUST00704,BR001,credit,2024-01-14,dormant
2198,ACC002198,CUST00193,BR005,chequing,2024-12-04,active
2199,ACC002199,CUST00133,BR003,savings,2024-06-26,active
2200,ACC002200,CUST01407,BR011,credit,2024-04-21,active
2201,ACC002201,CUST01538,BR008,credit,2024-11-08,active
2202,ACC002202,CUST01634,BR012,credit,2023-07-25,active
2203,ACC002203,CUST00490,BR011,savings,2023-03-01,active
2204,ACC002204,CUST01780,BR003,savings,2025-01-03,active
2205,ACC002205,CUST00944,BR014,savings,2023-11-02,active
2206,ACC002206,CUST01722,BR011,savings,2024-01-11,active
2207,ACC002207,CUST00705,BR002,credit,2023-04-15,active
2208,ACC002208,CUST01016,BR004,credit,2024-01-30,active
2209,ACC002209,CUST01387,BR006,savings,2024-08-22,active
2210,ACC002210,CUST00165,BR005,credit,2025-06-02,dormant
2211,ACC002211,CUST01635,BR010,credit,2023-06-15,active
2212,ACC002212,CUST00664,BR002,chequing,2025-09-03,active
2213,ACC002213,CUST01891,BR005,savings,2025-01-02,active
2214,ACC002214,CUST01402,BR004,credit,2025-07-18,active
2215,ACC002215,CUST01892,BR013,savings,2023-10-05,active
2216,ACC002216,CUST01114,BR014,chequing,2025-05-01,active
2217,ACC002217,CUST00507,BR008,savings,2025-02-28,active
2218,ACC002218,CUST01728,BR003,chequing,2024-10-12,active
2219,ACC002219,CUST00768,BR007,credit,2023-12-08,active
2220,ACC002220,CUST00528,BR015,chequing,2023-12-22,active
2221,ACC002221,CUST00059,BR009,savings,2025-12-12,active
2222,ACC002222,CUST01999,BR013,credit,2025-06-24,active
2223,ACC002223,CUST00029,BR010,credit,2023-05-02,active
2224,ACC002224,CUST00480,BR002,credit,2025-06-02,active
2225,ACC002225,CUST01619,BR014,chequing,2024-11-19,closed
2226,ACC002226,CUST00893,BR012,savings,2023-05-02,active
2227,ACC002227,CUST00067,BR012,savings,2023-10-20,closed
2228,ACC002228,CUST00257,BR015,credit,2025-05-07,active
2229,ACC002229,CUST01386,BR013,chequing,2023-12-21,dormant
2230,ACC002230,CUST00441,BR005,chequing,2025-12-23,closed
2231,ACC002231,CUST01087,BR001,savings,2025-10-25,active
2232,ACC002232,CUST01917,BR002,credit,2024-08-20,active
2233,ACC002233,CUST00118,BR003,savings,2024-05-11,active
2234,ACC002234,CUST00751,BR001,credit,2023-10-24,active
2235,ACC002235,CUST01609,BR012,chequing,2023-08-08,active
2236,ACC002236,CUST00272,BR008,savings,2025-01-29,active
2237,ACC002237,CUST00956,BR003,credit,2023-05-11,active
2238,ACC002238,CUST00679,BR005,credit,2023-02-19,active
2239,ACC002239,CUST01288,BR005,chequing,2023-06-24,active
2240,ACC002240,CUST01449,BR004,credit,2024-09-04,active
2241,ACC002241,CUST01809,BR010,savings,2024-04-05,closed
2242,ACC002242,CUST00174,BR015,chequing,2023-11-18,active
2243,ACC002243,CUST01199,BR008,savings,2023-09-01,active
2244,ACC002244,CUST00220,BR006,chequing,2025-04-15,active
2245,ACC002245,CUST01198,BR002,credit,2025-08-15,active
2246,ACC002246,CUST00799,BR015,savings,2023-05-12,closed
2247,ACC002247,CUST00438,BR014,chequing,2025-11-08,active
2248,ACC002248,CUST00876,BR003,credit,2023-06-20,active
2249,ACC002249,CUST01498,BR009,savings,2024-04-13,active
2250,ACC002250,CUST00319,BR003,chequing,2024-05-19,active
2251,ACC002251,CUST01843,BR002,savings,2025-06-25,active
2252,ACC002252,CUST00944,BR007,savings,2023-08-22,active
2253,ACC002253,CUST00736,BR003,credit,2025-11-18,active
2254,ACC002254,CUST00999,BR001,savings,2024-08-21,active
2255,ACC002255,CUST01219,BR012,credit,2023-06-15,active
2256,ACC002256,CUST00403,BR001,savings,2024-07-15,active
2257,ACC002257,CUST00022,BR013,chequing,2023-01-13,active
2258,ACC002258,CUST01324,BR007,credit,2025-12-02,active
2259,ACC002259,CUST01013,BR009,credit,2023-03-12,closed
2260,ACC002260,CUST01526,BR005,credit,2024-12-10,closed
2261,ACC002261,CUST00349,BR010,savings,2025-10-27,active
2262,ACC002262,CUST01560,BR007,chequing,2024-05-01,active
2263,ACC002263,CUST00098,BR005,chequing,2024-02-26,active
2264,ACC002264,CUST01403,BR012,savings,2024-12-13,active
2265,ACC002265,CUST00141,BR009,credit,2023-10-27,active
2266,ACC002266,CUST00869,BR009,credit,2023-07-17,active
2267,ACC002267,CUST01820,BR004,credit,2023-09-28,active
2268,ACC002268,CUST00147,BR001,savings,2023-07-25,active
2269,ACC002269,CUST00576,BR007,chequing,2023-07-25,active
2270,ACC002270,CUST00328,BR003,chequing,2023-07-21,active
2271,ACC002271,CUST01347,BR009,chequing,2025-01-10,active
2272,ACC002272,CUST00356,BR001,credit,2024-02-08,active
2273,ACC002273,CUST00158,BR015,credit,2025-03-03,active
2274,ACC002274,CUST01483,BR013,credit,2025-04-21,active
2275,ACC002275,CUST01723,BR001,chequing,2023-06-26,active
2276,ACC002276,CUST01437,BR008,chequing,2025-02-18,active
2277,ACC002277,CUST00955,BR012,credit,2024-09-19,active
2278,ACC002278,CUST00878,BR008,chequing,2023-04-05,active
2279,ACC002279,CUST00725,BR003,chequing,2024-06-10,active
2280,ACC002280,CUST00205,BR013,chequing,2025-08-28,closed
2281,ACC002281,CUST00936,BR002,savings,2024-05-09,active
2282,ACC002282,CUST00748,BR014,chequing,2025-12-27,active
2283,ACC002283,CUST00657,BR002,chequing,2024-03-19,active
2284,ACC002284,CUST01084,BR006,chequing,2023-08-14,closed
2285,ACC002285,CUST01197,BR013,chequing,2024-06-26,active
2286,ACC002286,CUST00623,BR006,savings,2025-01-14,active
2287,ACC002287,CUST00968,BR003,credit,2025-03-20,active
2288,ACC002288,CUST00798,BR014,chequing,2024-01-17,active
2289,ACC002289,CUST01021,BR002,chequing,2025-06-18,active
2290,ACC002290,CUST01402,BR013,chequing,2025-10-23,active
2291,ACC002291,CUST01537,BR003,savings,2024-05-07,active
2292,ACC002292,CUST00821,BR002,chequing,2025-04-02,active
2293,ACC002293,CUST00782,BR015,savings,2024-03-24,closed
2294,ACC002294,CUST00763,BR006,savings,2024-02-29,active
2295,ACC002295,CUST00401,BR009,credit,2025-09-05,active
2296,ACC002296,CUST01686,BR001,chequing,2023-10-14,active
2297,ACC002297,CUST01343,BR015,credit,2024-08-14,active
2298,ACC002298,CUST01969,BR002,savings,2024-08-31,active
2299,ACC002299,CUST01815,BR007,chequing,2025-10-09,active
2300,ACC002300,CUST01490,BR004,chequing,2024-08-30,dormant
2301,ACC002301,CUST00227,BR002,savings,2025-05-02,active
2302,ACC002302,CUST01402,BR005,chequing,2023-07-29,active
2303,ACC002303,CUST00606,BR009,chequing,2023-08-19,active
2304,ACC002304,CUST01090,BR012,savings,2024-02-29,closed
2305,ACC002305,CUST00852,BR005,savings,2023-02-25,active
2306,ACC002306,CUST00796,BR006,savings,2025-03-04,active
2307,ACC002307,CUST01849,BR008,chequing,2024-03-19,active
2308,ACC002308,CUST01145,BR013,chequing,2023-01-07,active
2309,ACC002309,CUST01109,BR004,savings,2024-04-11,active
2310,ACC002310,CUST00465,BR012,chequing,2024-12-06,active
2311,ACC002311,CUST00371,BR012,chequing,2023-08-21,active
2312,ACC002312,CUST00344,BR008,chequing,2025-02-24,active
2313,ACC002313,CUST00457,BR005,chequing,2023-03-31,closed
2314,ACC002314,CUST00103,BR007,credit,2023-10-25,active
2315,ACC002315,CUST00168,BR009,savings,2023-12-15,active
2316,ACC002316,CUST00322,BR005,savings,2023-09-12,active
2317,ACC002317,CUST00042,BR002,credit,2023-08-22,active
2318,ACC002318,CUST01195,BR013,savings,2023-04-20,active
2319,ACC002319,CUST00984,BR006,credit,2025-07-06,active
2320,ACC002320,CUST01494,BR013,credit,2025-12-02,active
2321,ACC002321,CUST01706,BR010,savings,2024-08-06,active
2322,ACC002322,CUST00920,BR010,credit,2023-04-27,active
2323,ACC002323,CUST01905,BR014,chequing,2023-08-07,active
2324,ACC002324,CUST00227,BR005,credit,2025-04-18,active
2325,ACC002325,CUST00856,BR006,credit,2023-07-14,active
2326,ACC002326,CUST01095,BR011,chequing,2023-01-20,active
2327,ACC002327,CUST01009,BR004,credit,2024-10-03,active
2328,ACC002328,CUST00499,BR002,savings,2024-02-14,active
2329,ACC002329,CUST00345,BR010,savings,2025-01-20,active
2330,ACC002330,CUST00919,BR014,chequing,2025-04-28,active
2331,ACC002331,CUST01223,BR005,credit,2025-04-20,active
2332,ACC002332,CUST01872,BR009,credit,2023-05-26,active
2333,ACC002333,CUST01719,BR015,chequing,2025-12-12,closed
2334,ACC002334,CUST01456,BR010,credit,2023-04-20,active
2335,ACC002335,CUST01942,BR003,credit,2023-04-07,active
2336,ACC002336,CUST00425,BR011,chequing,2025-10-20,active
2337,ACC002337,CUST01012,BR006,chequing,2023-12-18,active
2338,ACC002338,CUST00455,BR013,credit,2024-02-03,active
2339,ACC002339,CUST00247,BR013,chequing,2023-06-07,active
2340,ACC002340,CUST01764,BR009,savings,2024-07-02,active
2341,ACC002341,CUST01545,BR014,chequing,2024-09-27,active
2342,ACC002342,CUST01710,BR001,chequing,2025-09-02,active
2343,ACC002343,CUST01232,BR006,credit,2024-08-28,active
2344,ACC002344,CUST01591,BR006,credit,2024-04-05,active
2345,ACC002345,CUST00863,BR015,chequing,2023-09-11,active
2346,ACC002346,CUST01743,BR005,credit,2024-03-22,active
2347,ACC002347,CUST00316,BR003,savings,2024-12-01,active
2348,ACC002348,CUST01657,BR005,chequing,2024-01-13,active
2349,ACC002349,CUST01804,BR015,chequing,2024-06-04,active
2350,ACC002350,CUST01777,BR007,chequing,2023-08-06,active
2351,ACC002351,CUST00374,BR012,chequing,2025-04-11,active
2352,ACC002352,CUST00249,BR012,credit,2025-03-20,active
2353,ACC002353,CUST01226,BR005,savings,2024-06-12,active
2354,ACC002354,CUST00426,BR012,credit,2024-05-30,active
2355,ACC002355,CUST00193,BR006,savings,2024-03-21,active
2356,ACC002356,CUST01236,BR004,chequing,2025-08-21,active
2357,ACC002357,CUST01068,BR011,credit,2024-11-22,active
2358,ACC002358,CUST01274,BR001,credit,2025-05-27,active
2359,ACC002359,CUST00627,BR006,credit,2025-08-09,active
2360,ACC002360,CUST00569,BR015,credit,2023-03-07,active
2361,ACC002361,CUST01535,BR010,credit,2023-12-27,active
2362,ACC002362,CUST00944,BR008,credit,2024-01-21,active
2363,ACC002363,CUST01937,BR013,chequing,2025-05-07,active
2364,ACC002364,CUST00132,BR002,chequing,2024-03-17,dormant
2365,ACC002365,CUST00964,BR004,savings,2025-07-16,active
2366,ACC002366,CUST01419,BR003,chequing,2025-09-07,active
2367,ACC002367,CUST01448,BR005,chequing,2024-01-05,active
2368,ACC002368,CUST01333,BR003,credit,2023-12-16,active
2369,ACC002369,CUST01936,BR005,chequing,2025-12-11,closed
2370,ACC002370,CUST01720,BR012,chequing,2023-05-06,active
2371,ACC002371,CUST01869,BR004,chequing,2024-04-25,active
2372,ACC002372,CUST00632,BR015,chequing,2023-07-12,closed
2373,ACC002373,CUST00205,BR011,savings,2024-08-17,active
2374,ACC002374,CUST00608,BR013,credit,2024-07-08,active
2375,ACC002375,CUST01369,BR001,chequing,2024-07-26,active
2376,ACC002376,CUST01714,BR013,savings,2023-01-15,active
2377,ACC002377,CUST00631,BR008,savings,2024-12-19,active
2378,ACC002378,CUST01921,BR002,chequing,2025-11-20,active
2379,ACC002379,CUST00134,BR006,savings,2024-07-15,active
2380,ACC002380,CUST01644,BR010,savings,2023-07-31,active
2381,ACC002381,CUST00720,BR004,credit,2023-05-14,closed
2382,ACC002382,CUST00958,BR001,savings,2024-09-29,active
2383,ACC002383,CUST00275,BR005,savings,2023-07-11,active
2384,ACC002384,CUST01278,BR001,credit,2024-01-02,active
2385,ACC002385,CUST00156,BR011,chequing,2023-02-25,active
2386,ACC002386,CUST00652,BR007,savings,2024-07-01,active
2387,ACC002387,CUST01184,BR010,chequing,2023-03-14,active
2388,ACC002388,CUST00358,BR004,savings,2025-02-21,active
2389,ACC002389,CUST00887,BR010,credit,2025-05-17,active
2390,ACC002390,CUST01588,BR003,credit,2024-12-11,active
2391,ACC002391,CUST01101,BR007,chequing,2024-05-27,active
2392,ACC002392,CUST00134,BR011,credit,2024-01-28,active
2393,ACC002393,CUST00034,BR014,credit,2024-04-17,active
2394,ACC002394,CUST00626,BR003,savings,2023-11-01,active
2395,ACC002395,CUST00776,BR007,credit,2023-12-30,active
2396,ACC002396,CUST00385,BR005,savings,2024-01-27,active
